table,column,bins,table_column
catalog_sales,cs.cs_ship_hdemo_sk,"[1.000e+00 1.430e+02 2.890e+02 4.330e+02 5.790e+02 7.220e+02 8.650e+02
 1.010e+03 1.153e+03 1.300e+03 1.447e+03 1.591e+03 1.737e+03 1.880e+03
 2.024e+03 2.167e+03 2.312e+03 2.455e+03 2.600e+03 2.744e+03 2.890e+03
 3.032e+03 3.173e+03 3.317e+03 3.462e+03 3.607e+03 3.750e+03 3.894e+03
 4.034e+03 4.179e+03 4.324e+03 4.470e+03 4.616e+03 4.759e+03 4.903e+03
 5.048e+03 5.191e+03 5.336e+03 5.480e+03 5.623e+03 5.767e+03 5.911e+03
 6.056e+03 6.199e+03 6.343e+03 6.486e+03 6.628e+03 6.772e+03 6.913e+03
 7.058e+03 7.200e+03]",catalog_sales.cs.cs_ship_hdemo_sk
catalog_sales,cs.cs_ship_addr_sk,"[1.000000e+00 2.303000e+03 4.623000e+03 6.968000e+03 9.299000e+03
 1.161040e+04 1.396700e+04 1.629100e+04 1.858700e+04 2.094200e+04
 2.322600e+04 2.554600e+04 2.787200e+04 3.020600e+04 3.253800e+04
 3.483000e+04 3.714000e+04 3.949700e+04 4.181784e+04 4.413200e+04
 4.646600e+04 4.876000e+04 5.106300e+04 5.341000e+04 5.569100e+04
 5.801200e+04 6.034700e+04 6.265800e+04 6.493900e+04 6.725500e+04
 6.957500e+04 7.190500e+04 7.422900e+04 7.650100e+04 7.882100e+04
 8.111000e+04 8.342100e+04 8.572400e+04 8.807500e+04 9.039600e+04
 9.274500e+04 9.507700e+04 9.740000e+04 9.971500e+04 1.020590e+05
 1.043610e+05 1.067120e+05 1.090280e+05 1.113480e+05 1.136750e+05
 1.160000e+05]",catalog_sales.cs.cs_ship_addr_sk
catalog_sales,cs.cs_call_center_sk,"[ 1.  1.  1.  1.  1.  1.  1.  1.  1.  2.  2.  2.  2.  2.  3.  3.  3.  4.
  4.  4.  5.  5.  5.  5.  6.  7.  7.  7.  7.  7.  7.  7.  7.  7.  8.  8.
  8.  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 11. 11. 12. 12.]",catalog_sales.cs.cs_call_center_sk
catalog_sales,cs.cs_catalog_page_sk,"[1.000e+00 5.600e+01 1.100e+02 1.370e+02 1.640e+02 1.910e+02 2.220e+02
 3.470e+02 4.560e+02 9.970e+02 1.945e+03 2.001e+03 2.055e+03 2.082e+03
 2.109e+03 2.136e+03 2.173e+03 2.295e+03 2.443e+03 2.960e+03 3.893e+03
 3.949e+03 4.000e+03 4.027e+03 4.054e+03 4.081e+03 4.122e+03 4.243e+03
 4.420e+03 4.919e+03 5.839e+03 5.894e+03 5.945e+03 5.972e+03 5.999e+03
 6.026e+03 6.072e+03 6.190e+03 6.395e+03 6.877e+03 7.785e+03 7.841e+03
 7.890e+03 7.917e+03 7.944e+03 7.971e+03 8.022e+03 8.138e+03 8.384e+03
 8.837e+03 9.828e+03]",catalog_sales.cs.cs_catalog_page_sk
catalog_sales,cs.cs_ship_mode_sk,"[ 1.  1.  1.  2.  2.  2.  3.  3.  4.  4.  4.  5.  5.  6.  6.  6.  7.  7.
  8.  8.  9.  9.  9. 10. 10. 10. 11. 11. 12. 12. 12. 13. 13. 14. 14. 14.
 15. 15. 16. 16. 17. 17. 17. 18. 18. 19. 19. 19. 20. 20. 20.]",catalog_sales.cs.cs_ship_mode_sk
catalog_sales,cs.cs_warehouse_sk,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 2. 2. 2. 2. 2. 2. 2. 2. 3. 3. 3. 3. 3. 3. 3.
 3. 4. 4. 4. 4. 4. 4. 4. 4. 4. 5. 5. 5. 5. 5. 5. 5. 5. 6. 6. 6. 6. 6. 6.
 6. 6. 6.]",catalog_sales.cs.cs_warehouse_sk
catalog_sales,cs.cs_item_sk,"[1.0000e+00 9.1900e+02 1.8370e+03 2.7570e+03 3.6800e+03 4.5960e+03
 5.5190e+03 6.4410e+03 7.3600e+03 8.2800e+03 9.1980e+03 1.0119e+04
 1.1041e+04 1.1962e+04 1.2886e+04 1.3808e+04 1.4732e+04 1.5653e+04
 1.6573e+04 1.7492e+04 1.8416e+04 1.9339e+04 2.0253e+04 2.1175e+04
 2.2098e+04 2.3017e+04 2.3936e+04 2.4858e+04 2.5778e+04 2.6695e+04
 2.7613e+04 2.8532e+04 2.9451e+04 3.0369e+04 3.1286e+04 3.2200e+04
 3.3118e+04 3.4039e+04 3.4958e+04 3.5881e+04 3.6800e+04 3.7717e+04
 3.8638e+04 3.9561e+04 4.0481e+04 4.1402e+04 4.2320e+04 4.3241e+04
 4.4163e+04 4.5084e+04 4.6000e+04]",catalog_sales.cs.cs_item_sk
catalog_sales,cs.cs_promo_sk,"[  1.   8.  15.  22.  30.  37.  44.  52.  59.  66.  74.  81.  88.  96.
 103. 110. 118. 125. 132. 140. 147. 154. 162. 169. 176. 184. 191. 198.
 206. 213. 220. 227. 235. 242. 249. 257. 264. 271. 279. 286. 293. 301.
 308. 315. 323. 330. 337. 345. 352. 359. 366.]",catalog_sales.cs.cs_promo_sk
catalog_sales,cs.cs_order_number,"[1.0000000e+00 1.2822000e+04 2.5614000e+04 3.8390000e+04 5.1239000e+04
 6.3983000e+04 7.6714000e+04 8.9551000e+04 1.0236100e+05 1.1508900e+05
 1.2780700e+05 1.4062700e+05 1.5347500e+05 1.6626300e+05 1.7917200e+05
 1.9192200e+05 2.0475900e+05 2.1749400e+05 2.3032600e+05 2.4315100e+05
 2.5596400e+05 2.6880700e+05 2.8158500e+05 2.9437700e+05 3.0715900e+05
 3.1999300e+05 3.3281000e+05 3.4559500e+05 3.5840700e+05 3.7124700e+05
 3.8407000e+05 3.9687500e+05 4.0960600e+05 4.2247200e+05 4.3527600e+05
 4.4817600e+05 4.6088700e+05 4.7368200e+05 4.8645600e+05 4.9923000e+05
 5.1202600e+05 5.2483300e+05 5.3767700e+05 5.5039600e+05 5.6317400e+05
 5.7597000e+05 5.8877900e+05 6.0155000e+05 6.1436948e+05 6.2721600e+05
 6.4000000e+05]",catalog_sales.cs.cs_order_number
catalog_sales,cs.cs_quantity,"[  1.   3.   5.   7.   9.  11.  13.  15.  17.  19.  21.  22.  24.  26.
  28.  30.  32.  34.  36.  38.  40.  42.  44.  46.  48.  50.  52.  54.
  57.  59.  61.  63.  65.  67.  69.  71.  73.  75.  77.  79.  81.  83.
  85.  87.  89.  90.  92.  95.  96.  99. 100.]",catalog_sales.cs.cs_quantity
catalog_sales,cs.cs_wholesale_cost,"[  1.     2.97   4.95   6.93   8.92  10.9   12.88  14.86  16.84  18.81
  20.78  22.76  24.74  26.72  28.69  30.68  32.66  34.64  36.63  38.62
  40.6   42.58  44.57  46.55  48.53  50.51  52.49  54.46  56.45  58.44
  60.41  62.39  64.36  66.35  68.33  70.31  72.29  74.28  76.26  78.23
  80.21  82.19  84.18  86.16  88.13  90.11  92.08  94.05  96.04  98.03
 100.  ]",catalog_sales.cs.cs_wholesale_cost
catalog_sales,cs.cs_list_price,"[  1.      5.4     9.     12.6    16.21   19.8    23.42   27.01   30.6
  34.2    37.79   41.4    45.     48.59   52.21   55.81   59.41   63.02
  66.63   70.24   73.85   77.45   81.04   84.63   88.22   91.85   95.44
  99.03  102.69  106.48  110.38  114.43  118.64  123.01  127.55  132.32
 137.3   142.51  147.95  153.72  159.82  166.32  173.26  180.73  188.9
 197.95  208.08  219.78  233.94  252.783 300.   ]",catalog_sales.cs.cs_list_price
catalog_sales,cs.cs_sales_price,"[  0.     0.58   1.39   2.19   3.06   4.     4.99   6.05   7.16   8.32
   9.55  10.83  12.17  13.56  15.    16.53  18.1   19.74  21.45  23.22
  25.06  26.99  28.98  31.05  33.21  35.46  37.8   40.23  42.77  45.43
  48.2   51.11  54.18  57.37  60.73  64.27  68.02  72.02  76.28  80.86
  85.82  91.22  97.2  103.85 111.38 120.07 130.46 143.27 160.13 185.64
 299.67]",catalog_sales.cs.cs_sales_price
catalog_sales,cs.cs_ext_discount_amt,"[0.0000000e+00 1.0840000e+01 3.1080000e+01 5.3000000e+01 7.7050000e+01
 1.0347000e+02 1.3255000e+02 1.6434000e+02 1.9890000e+02 2.3670000e+02
 2.7738000e+02 3.2112000e+02 3.6814000e+02 4.1808000e+02 4.7158000e+02
 5.2884000e+02 5.8976000e+02 6.5514000e+02 7.2396000e+02 7.9680000e+02
 8.7472000e+02 9.5744000e+02 1.0454400e+03 1.1385600e+03 1.2380400e+03
 1.3436500e+03 1.4561400e+03 1.5756400e+03 1.7030000e+03 1.8394200e+03
 1.9843200e+03 2.1400800e+03 2.3077600e+03 2.4872400e+03 2.6809200e+03
 2.8912000e+03 3.1189040e+03 3.3671300e+03 3.6379500e+03 3.9375700e+03
 4.2673200e+03 4.6360000e+03 5.0488680e+03 5.5241500e+03 6.0757740e+03
 6.7332000e+03 7.5378600e+03 8.5712000e+03 1.0013820e+04 1.2395781e+04
 2.9504000e+04]",catalog_sales.cs.cs_ext_discount_amt
catalog_sales,cs.cs_ext_sales_price,"[0.0000000e+00 1.0640000e+01 3.0770000e+01 5.2640000e+01 7.6680000e+01
 1.0320000e+02 1.3230000e+02 1.6425000e+02 1.9881000e+02 2.3646000e+02
 2.7723000e+02 3.2095000e+02 3.6768000e+02 4.1756000e+02 4.7100000e+02
 5.2828000e+02 5.8912000e+02 6.5400000e+02 7.2261000e+02 7.9585000e+02
 8.7363000e+02 9.5620000e+02 1.0438000e+03 1.1370100e+03 1.2364000e+03
 1.3416200e+03 1.4541000e+03 1.5739200e+03 1.7011400e+03 1.8376800e+03
 1.9830000e+03 2.1382900e+03 2.3052324e+03 2.4849600e+03 2.6789000e+03
 2.8884600e+03 3.1153152e+03 3.3640500e+03 3.6346032e+03 3.9328000e+03
 4.2621600e+03 4.6303200e+03 5.0454600e+03 5.5203400e+03 6.0695500e+03
 6.7217970e+03 7.5224944e+03 8.5494900e+03 9.9930600e+03 1.2385930e+04
 2.8846000e+04]",catalog_sales.cs.cs_ext_sales_price
catalog_sales,cs.cs_ext_wholesale_cost,"[1.0000000e+00 5.5220000e+01 9.5780000e+01 1.4210000e+02 1.8934000e+02
 2.4141800e+02 2.9520000e+02 3.5371000e+02 4.1355000e+02 4.7736000e+02
 5.4360000e+02 6.1292000e+02 6.8533000e+02 7.6080000e+02 8.3916000e+02
 9.2039000e+02 1.0046400e+03 1.0922600e+03 1.1827200e+03 1.2772000e+03
 1.3747500e+03 1.4756000e+03 1.5806400e+03 1.6896600e+03 1.8027692e+03
 1.9201000e+03 2.0418300e+03 2.1682800e+03 2.2989000e+03 2.4363000e+03
 2.5790400e+03 2.7275700e+03 2.8823000e+03 3.0444200e+03 3.2149000e+03
 3.3930000e+03 3.5815600e+03 3.7789200e+03 3.9877600e+03 4.2088800e+03
 4.4438000e+03 4.6952600e+03 4.9654000e+03 5.2588900e+03 5.5787200e+03
 5.9337600e+03 6.3337300e+03 6.7993200e+03 7.3664336e+03 8.1237400e+03
 1.0000000e+04]",catalog_sales.cs.cs_ext_wholesale_cost
catalog_sales,cs.cs_ext_list_price,"[1.00000000e+00 9.92600000e+01 1.77600000e+02 2.59680000e+02
 3.49440000e+02 4.44340000e+02 5.45270000e+02 6.52260000e+02
 7.64560000e+02 8.82720000e+02 1.00597600e+03 1.13490000e+03
 1.26990000e+03 1.40998000e+03 1.55680000e+03 1.70952000e+03
 1.86794000e+03 2.03196000e+03 2.20220000e+03 2.38000000e+03
 2.56445000e+03 2.75674000e+03 2.95587200e+03 3.16250000e+03
 3.37804480e+03 3.60151500e+03 3.83610000e+03 4.08015540e+03
 4.33442000e+03 4.59857160e+03 4.87520600e+03 5.16456000e+03
 5.46854000e+03 5.78880000e+03 6.12612000e+03 6.48088000e+03
 6.85782000e+03 7.25706000e+03 7.68494280e+03 8.14368000e+03
 8.63892000e+03 9.17815640e+03 9.77177840e+03 1.04340600e+04
 1.11899076e+04 1.20590890e+04 1.30946192e+04 1.43732600e+04
 1.60540788e+04 1.86170000e+04 2.99760000e+04]",catalog_sales.cs.cs_ext_list_price
catalog_sales,cs.cs_ext_tax,"[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 2.100000e-01 7.500000e-01 1.410000e+00 2.170000e+00
 3.040000e+00 4.030000e+00 5.120000e+00 6.360000e+00 7.710000e+00
 9.210000e+00 1.086000e+01 1.266000e+01 1.465000e+01 1.680000e+01
 1.915000e+01 2.170000e+01 2.447000e+01 2.749000e+01 3.078000e+01
 3.434000e+01 3.821000e+01 4.244000e+01 4.704000e+01 5.206000e+01
 5.754800e+01 6.354000e+01 7.016000e+01 7.746000e+01 8.549000e+01
 9.438000e+01 1.042800e+02 1.153400e+02 1.277800e+02 1.418200e+02
 1.580300e+02 1.766600e+02 1.983232e+02 2.239800e+02 2.546400e+02
 2.924700e+02 3.407100e+02 4.057000e+02 5.008508e+02 6.725500e+02
 2.517290e+03]",catalog_sales.cs.cs_ext_tax
catalog_sales,cs.cs_coupon_amt,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 2.5280000e+01 8.0170000e+01 1.6835000e+02 3.0084000e+02
 4.9620000e+02 7.8744000e+02 1.2387800e+03 1.9964652e+03 3.5301252e+03
 2.5931000e+04]",catalog_sales.cs.cs_coupon_amt
catalog_sales,cs.cs_ext_ship_cost,"[0.000000e+00 6.200000e-01 1.173000e+01 2.314000e+01 3.552000e+01
 4.896000e+01 6.358000e+01 7.952000e+01 9.675000e+01 1.154000e+02
 1.356000e+02 1.572000e+02 1.804200e+02 2.055000e+02 2.322600e+02
 2.607500e+02 2.912000e+02 3.235800e+02 3.580700e+02 3.948000e+02
 4.337800e+02 4.752000e+02 5.190800e+02 5.661000e+02 6.156000e+02
 6.683400e+02 7.247260e+02 7.847000e+02 8.486400e+02 9.168000e+02
 9.895200e+02 1.067430e+03 1.151360e+03 1.242000e+03 1.339400e+03
 1.444320e+03 1.558400e+03 1.682980e+03 1.820160e+03 1.969540e+03
 2.135600e+03 2.320290e+03 2.529450e+03 2.768280e+03 3.044800e+03
 3.374280e+03 3.778320e+03 4.299120e+03 5.020678e+03 6.221160e+03
 1.460494e+04]",catalog_sales.cs.cs_ext_ship_cost
catalog_sales,cs.cs_net_paid,"[0.0000000e+00 5.2800000e+00 1.9090000e+01 3.5050000e+01 5.3080000e+01
 7.3200000e+01 9.5540000e+01 1.2015000e+02 1.4732000e+02 1.7697000e+02
 2.0925000e+02 2.4426000e+02 2.8233000e+02 3.2340000e+02 3.6738000e+02
 4.1460000e+02 4.6557000e+02 5.2020000e+02 5.7851000e+02 6.4077000e+02
 7.0748000e+02 7.7870000e+02 8.5470000e+02 9.3610000e+02 1.0230000e+03
 1.1158400e+03 1.2150000e+03 1.3215216e+03 1.4359200e+03 1.5582600e+03
 1.6896000e+03 1.8310600e+03 1.9832400e+03 2.1477300e+03 2.3263200e+03
 2.5203600e+03 2.7308700e+03 2.9622700e+03 3.2171508e+03 3.4978500e+03
 3.8105500e+03 4.1625300e+03 4.5595200e+03 5.0151088e+03 5.5485300e+03
 6.1818400e+03 6.9620400e+03 7.9745228e+03 9.3960756e+03 1.1773212e+04
 2.8767000e+04]",catalog_sales.cs.cs_net_paid
catalog_sales,cs.cs_net_paid_inc_tax,"[0.0000000e+00 5.5000000e+00 1.9940000e+01 3.6600000e+01 5.5440000e+01
 7.6410000e+01 9.9790000e+01 1.2550000e+02 1.5382000e+02 1.8478000e+02
 2.1852000e+02 2.5515000e+02 2.9484000e+02 3.3772000e+02 3.8372320e+02
 4.3297000e+02 4.8612000e+02 5.4321000e+02 6.0427000e+02 6.6908000e+02
 7.3891000e+02 8.1310000e+02 8.9280000e+02 9.7775000e+02 1.0684900e+03
 1.1653800e+03 1.2690900e+03 1.3804000e+03 1.4994300e+03 1.6273500e+03
 1.7645500e+03 1.9120000e+03 2.0722800e+03 2.2434100e+03 2.4294292e+03
 2.6325800e+03 2.8528900e+03 3.0952756e+03 3.3610000e+03 3.6554700e+03
 3.9816000e+03 4.3482600e+03 4.7631400e+03 5.2413384e+03 5.7993972e+03
 6.4590300e+03 7.2761896e+03 8.3353000e+03 9.8213820e+03 1.2312950e+04
 3.0857110e+04]",catalog_sales.cs.cs_net_paid_inc_tax
catalog_sales,cs.cs_net_paid_inc_ship,"[    0.        44.88      85.48     128.73     175.01     225.06
   278.8      336.14     397.1      461.65     530.1      602.08
   678.51     758.61     843.04     932.1     1025.28    1122.76
  1225.02    1332.96    1446.48    1566.      1691.82    1823.64
  1962.36    2108.46    2262.8     2426.04    2597.24    2779.36
  2972.778   3178.2     3397.6632  3631.68    3881.31    4150.09
  4440.9772  4756.2412  5097.12    5471.34    5886.222   6348.39
  6865.11    7456.08    8138.24    8954.      9954.78   11242.1
 13050.96   16089.4724 42518.28  ]",catalog_sales.cs.cs_net_paid_inc_ship
catalog_sales,cs.cs_net_paid_inc_ship_tax,"[    0.        45.93      87.52     131.78     179.3004   230.55
   285.6      344.45     406.9      472.98     543.37     617.02
   695.31     777.5188   864.07     955.41    1051.2     1151.16
  1256.14    1367.03    1483.44    1606.03    1735.36    1870.79
  2012.8824  2163.22    2322.01    2489.32    2665.39    2852.95
  3051.14    3262.62    3488.3332  3729.19    3986.73    4264.146
  4563.37    4887.22    5239.61    5625.1464  6051.99    6529.71
  7064.68    7673.3468  8378.7     9221.88   10255.6096 11588.8572
 13460.814  16605.98   43919.2   ]",catalog_sales.cs.cs_net_paid_inc_ship_tax
catalog_sales,cs.cs_net_profit,"[-9.9300000e+03 -5.4213000e+03 -4.3730400e+03 -3.6893000e+03
 -3.1853496e+03 -2.7826860e+03 -2.4498000e+03 -2.1684000e+03
 -1.9260600e+03 -1.7125316e+03 -1.5243840e+03 -1.3564400e+03
 -1.2056200e+03 -1.0703000e+03 -9.4743000e+02 -8.3704000e+02
 -7.3614000e+02 -6.4389080e+02 -5.5972000e+02 -4.8300000e+02
 -4.1344000e+02 -3.5046000e+02 -2.9308000e+02 -2.4090000e+02
 -1.9397000e+02 -1.5202000e+02 -1.1475000e+02 -8.1760000e+01
 -5.3440000e+01 -2.9070000e+01 -8.4500000e+00  1.0500000e+01
  3.8690000e+01  7.5950000e+01  1.2314000e+02  1.8160600e+02
  2.5200000e+02  3.3634000e+02  4.3639880e+02  5.5539000e+02
  6.9564000e+02  8.6332160e+02  1.0634400e+03  1.3054800e+03
  1.6038000e+03  1.9770300e+03  2.4596976e+03  3.1109744e+03
  4.0684248e+03  5.7571848e+03  1.8962020e+04]",catalog_sales.cs.cs_net_profit
customer,c.c_customer_sk,"[1.0000000e+00 4.6609800e+03 9.3209600e+03 1.3980940e+04 1.8640920e+04
 2.3300900e+04 2.7960880e+04 3.2620860e+04 3.7280840e+04 4.1940820e+04
 4.6600800e+04 5.1260780e+04 5.5920760e+04 6.0580740e+04 6.5240720e+04
 6.9900700e+04 7.4560680e+04 7.9220660e+04 8.3880640e+04 8.8540620e+04
 9.3200600e+04 9.7860580e+04 1.0252056e+05 1.0718054e+05 1.1184052e+05
 1.1650050e+05 1.2116048e+05 1.2582046e+05 1.3048044e+05 1.3514042e+05
 1.3980040e+05 1.4446038e+05 1.4912036e+05 1.5378034e+05 1.5844032e+05
 1.6310030e+05 1.6776028e+05 1.7242026e+05 1.7708024e+05 1.8174022e+05
 1.8640020e+05 1.9106018e+05 1.9572016e+05 2.0038014e+05 2.0504012e+05
 2.0970010e+05 2.1436008e+05 2.1902006e+05 2.2368004e+05 2.2834002e+05
 2.3300000e+05]",customer.c.c_customer_sk
customer,c.c_current_cdemo_sk,"[4.00000000e+00 3.90086400e+04 7.70442800e+04 1.15516200e+05
 1.54327920e+05 1.93155800e+05 2.31771520e+05 2.70925800e+05
 3.09396240e+05 3.47027840e+05 3.84493400e+05 4.22986040e+05
 4.61442680e+05 4.99319200e+05 5.37411800e+05 5.76586800e+05
 6.15694840e+05 6.53923760e+05 6.93627080e+05 7.32975640e+05
 7.71636800e+05 8.10755200e+05 8.48403640e+05 8.87036760e+05
 9.25371880e+05 9.63782000e+05 1.00117468e+06 1.03979856e+06
 1.07705104e+06 1.11603568e+06 1.15411420e+06 1.19295488e+06
 1.23146628e+06 1.26945536e+06 1.30766860e+06 1.34541040e+06
 1.38361808e+06 1.42142468e+06 1.46069160e+06 1.49946536e+06
 1.53755280e+06 1.57507924e+06 1.61387792e+06 1.65249924e+06
 1.69048716e+06 1.72903800e+06 1.76773020e+06 1.80570376e+06
 1.84468672e+06 1.88299180e+06 1.92079100e+06]",customer.c.c_current_cdemo_sk
customer,c.c_current_hdemo_sk,"[1.000e+00 1.460e+02 2.900e+02 4.310e+02 5.770e+02 7.200e+02 8.620e+02
 1.008e+03 1.154e+03 1.301e+03 1.442e+03 1.587e+03 1.727e+03 1.866e+03
 2.009e+03 2.153e+03 2.297e+03 2.437e+03 2.581e+03 2.726e+03 2.872e+03
 3.019e+03 3.167e+03 3.306e+03 3.445e+03 3.590e+03 3.736e+03 3.883e+03
 4.026e+03 4.174e+03 4.316e+03 4.458e+03 4.605e+03 4.748e+03 4.895e+03
 5.034e+03 5.176e+03 5.319e+03 5.463e+03 5.606e+03 5.748e+03 5.893e+03
 6.037e+03 6.183e+03 6.327e+03 6.474e+03 6.620e+03 6.766e+03 6.909e+03
 7.055e+03 7.200e+03]",customer.c.c_current_hdemo_sk
customer,c.c_current_addr_sk,"[1.0000000e+00 2.3250000e+03 4.5890000e+03 6.8899400e+03 9.2129200e+03
 1.1534000e+04 1.3782000e+04 1.6125000e+04 1.8434000e+04 2.0739820e+04
 2.3052000e+04 2.5360000e+04 2.7684760e+04 3.0072000e+04 3.2384000e+04
 3.4672000e+04 3.6999000e+04 3.9327000e+04 4.1671640e+04 4.4027000e+04
 4.6370000e+04 4.8676580e+04 5.0982560e+04 5.3324000e+04 5.5657520e+04
 5.8004000e+04 6.0302000e+04 6.2632460e+04 6.4968000e+04 6.7347420e+04
 6.9656800e+04 7.1977380e+04 7.4283360e+04 7.6593340e+04 7.8879320e+04
 8.1249300e+04 8.3551000e+04 8.5857000e+04 8.8205000e+04 9.0478000e+04
 9.2806200e+04 9.5102000e+04 9.7471000e+04 9.9778000e+04 1.0205800e+05
 1.0439000e+05 1.0675200e+05 1.0905400e+05 1.1133708e+05 1.1367300e+05
 1.1600000e+05]",customer.c.c_current_addr_sk
customer,c.c_first_shipto_date_sk,"[2449028. 2449099. 2449173. 2449246. 2449321. 2449395. 2449469. 2449542.
 2449615. 2449686. 2449760. 2449834. 2449907. 2449980. 2450054. 2450125.
 2450199. 2450271. 2450344. 2450418. 2450491. 2450564. 2450638. 2450711.
 2450783. 2450856. 2450927. 2451000. 2451073. 2451146. 2451218. 2451292.
 2451365. 2451439. 2451511. 2451585. 2451657. 2451730. 2451803. 2451875.
 2451947. 2452022. 2452094. 2452166. 2452237. 2452308. 2452382. 2452457.
 2452530. 2452605. 2452678.]",customer.c.c_first_shipto_date_sk
customer,c.c_first_sales_date_sk,"[2448998. 2449069. 2449143. 2449216. 2449291. 2449365. 2449438. 2449511.
 2449584. 2449656. 2449729. 2449803. 2449877. 2449950. 2450023. 2450095.
 2450169. 2450242. 2450314. 2450387. 2450461. 2450534. 2450607. 2450681.
 2450752. 2450825. 2450896. 2450970. 2451043. 2451116. 2451188. 2451261.
 2451335. 2451409. 2451481. 2451556. 2451628. 2451700. 2451773. 2451845.
 2451918. 2451992. 2452064. 2452136. 2452207. 2452278. 2452352. 2452426.
 2452499. 2452575. 2452648.]",customer.c.c_first_sales_date_sk
customer,c.c_birth_day,"[ 1.  1.  2.  2.  3.  4.  4.  5.  5.  6.  7.  7.  8.  8.  9. 10. 10. 11.
 11. 12. 13. 13. 14. 14. 15. 16. 16. 17. 18. 18. 19. 19. 20. 21. 21. 22.
 22. 23. 24. 24. 25. 25. 26. 27. 27. 28. 28. 29. 30. 30. 31.]",customer.c.c_birth_day
customer,c.c_birth_month,"[ 1.  1.  1.  1.  1.  2.  2.  2.  2.  3.  3.  3.  3.  4.  4.  4.  4.  5.
  5.  5.  5.  6.  6.  6.  6.  7.  7.  7.  7.  7.  8.  8.  8.  8.  9.  9.
  9.  9. 10. 10. 10. 10. 11. 11. 11. 11. 12. 12. 12. 12. 12.]",customer.c.c_birth_month
customer,c.c_birth_year,"[1924. 1925. 1926. 1928. 1929. 1930. 1932. 1933. 1935. 1936. 1937. 1939.
 1940. 1941. 1943. 1944. 1946. 1947. 1948. 1950. 1951. 1952. 1954. 1955.
 1957. 1958. 1959. 1961. 1962. 1963. 1965. 1966. 1968. 1969. 1970. 1972.
 1973. 1974. 1976. 1977. 1979. 1980. 1981. 1983. 1984. 1986. 1987. 1988.
 1990. 1991. 1992.]",customer.c.c_birth_year
customer,c.c_customer_id,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_customer_id
customer,c.c_salutation,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_salutation
customer,c.c_first_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_first_name
customer,c.c_last_name,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_last_name
customer,c.c_preferred_cust_flag,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_preferred_cust_flag
customer,c.c_birth_country,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]",customer.c.c_birth_country
